식단,칼로리,선호도,카테고리
쉬림프올인(리치골드)M,274.0,0
쉬림프올인(리치골드)L,270.0,0
쉬림프올인(치즈크러스트)M,247.0,0
쉬림프올인(치즈크러스트)L,249.0,0
갈릭버터쉬림프(클래식)M,440.0,0
갈릭버터쉬림프(클래식)L,233.0,0
갈릭버터쉬림프(크런치)M,294.0,0
갈릭버터쉬림프(크런치)L,312.0,0
갈릭버터쉬림프(리치골드)M,294.0,0
갈릭버터쉬림프(리치골드)L,293.0,0
갈릭버터쉬림프(치즈크러스트)M,266.0,0
갈릭버터쉬림프(치즈크러스트)L,271.0,0
토핑킹(크런치)M,297.0,0
토핑킹(크런치)L,310.0,0
토핑킹(리치골드)M,297.0,0
토핑킹(리치골드)L,291.0,0
토핑킹(치즈크러스트)M,270.0,0
토핑킹(치즈크러스트)L,269.0,0
치즈킹(크런치)M,322.0,0
치즈킹(크런치)L,331.0,0
치즈킹(리치골드)M,322.0,0
치즈킹(리치골드)L,311.0,0
치즈킹(치즈크러스트)M,295.0,0
치즈킹(치즈크러스트)L,290.0,0
큐브스테이크(크런치)M,304.0,0
큐브스테이크(크런치)L,321.0,0
큐브스테이크(리치골드)M,304.0,0
큐브스테이크(리치골드)L,301.0,0
큐브스테이크(치즈크러스트)M,276.0,0
큐브스테이크(치즈크러스트)L,280.0,0
갈릭마블 스테이크(크런치)M,284.0,0
갈릭마블 스테이크(크런치)L,300.0,0
갈릭마블 스테이크(리치골드)M,284.0,0
갈릭마블 스테이크(리치골드)L,300.0,0
갈릭마블 스테이크(치즈크러스트)M,257.0,0
갈릭마블 스테이크(치즈크러스트)L,259.0,0
쉬림프&스테이크 올인(크런치)M,278.0,0
쉬림프&스테이크 올인(크런치)L,294.0,0
쉬림프&스테이크 올인(리치골드)M,292.0,0
쉬림프&스테이크 올인(리치골드)L,290.0,0
쉬림프&스테이크 올인(치즈크러스트)M,250.0,0
쉬림프&스테이크 올인(치즈크러스트)L,253.0,0
직화불고기(크런치)M,296.0,0
직화불고기(크런치)L,308.0,0
직화불고기(리치골드)M,296.0,0
직화불고기(리치골드)L,289.0,0
직화불고기(치즈크러스트)M,536.0,0
직화불고기(치즈크러스트)L,535.0,0
수퍼슈프림(크런치)M,285.0,0
수퍼슈프림(크런치)L,309.0,0
수퍼슈프림(리치골드)M,283.0,0
수퍼슈프림(리치골드)L,289.0,0
수퍼슈프림(치즈크러스트)M,256.0,0
수퍼슈프림(치즈크러스트)L,267.0,0
베이컨포테이토(크런치)M,313.0,0
베이컨포테이토(크런치)L,333.0,0
베이컨포테이토(리치골드)M,311.0,0
베이컨포테이토(리치골드)L,313.0,0
베이컨포테이토(치즈크러스트)M,284.0,0
베이컨포테이토(치즈크러스트)L,291.0,0
직화불고기L,445.0,0
페페로니M,339.0,0
페페로니L,404.0,0
수퍼슈프림L,445.0,0
치즈M,346.0,0
치즈L,411.0,0
콘샐러드,100.0,0
코울슬로,87.0,0
크림치킨파스타,633.0,0
상하이쉬림프파스타,498.0,0
팝콘치킨,416.0,0
치즈볼,413.0,0
오리지날 윙 4조각,270.0,0
오리지날 윙 8조각,540.0,0
스파이시윙 4조각,373.0,0
스파이시윙 8조각,643.0,0
치킨텐더 4조각,283.0,0
치킨텐더 8조각,567.0,0
리치치즈파스타,690.0,0
그뤼에르 퐁듀소스,106.0,0
치즈크러스트 디핑소스,60.0,0
핫소스,1.0,0
바른생피클 L,50.0,0
바른생피클 M,55.0,0
갓치킨L(바삭한 크런치),410.0,0
갓치킨L(쫄깃한 클래식),381.0,0
순삭포테이토L(바삭한 크런치),496.0,0
순삭포테이토L(쫄깃한 클래식),353.0,0
케미콤보(쫄깃한 클래식),371.0,0
케미콤보(바삭한 크런치),306.0,0
폭폭치즈L(쫄깃한 클래식),413.0,0
폭폭치즈L(바삭한 크런치),372.0,0
얌얌페페로니L(쫄깃한 클래식),343.0,0
얌얌페페로니L(바삭한 크런치),343.0,0
씨푸드아일랜드 노엣지 R,265.0,0
씨푸드아일랜드 해쉬브라운R,311.0,0
씨푸드아일랜드 골드R,300.0,0
씨푸드아일랜드 크림치즈R,309.0,0
씨푸드아일랜드 에그타르트R,306.0,0
씨푸드아일랜드 치즈캡 R,297.0,0
씨푸드아일랜드 노엣지 L,341.0,0
씨푸드아일랜드 해쉬브라운 L,396.0,0
씨푸드아일랜드 골드L,383.0,0
